CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
0025,EURO AREA,143203,0,0,133346,69429,133346,69429,06,CGP,HS6,030354,2019
0025,EURO AREA,45479,0,0,0,0,0,0,07,CGP,HS6,030354,2019
0025,EURO AREA,49854,0,0,0,0,0,0,08,CGP,HS6,030354,2019
0025,EURO AREA,53297,0,0,46114,20873,46114,20873,09,CGP,HS6,030354,2019
0025,EURO AREA,24352,0,0,21847,22008,21847,22008,10,CGP,HS6,030354,2019
0025,EURO AREA,119203,0,0,107040,48000,107040,48000,11,CGP,HS6,030354,2019
0025,EURO AREA,61965,0,0,57099,31455,57099,31455,12,CGP,HS6,030354,2019
0025,EURO AREA,48722,0,0,33158,16739,33158,16739,01,CGP,HS6,030355,2019
0025,EURO AREA,107548,0,0,90741,44317,90741,44317,02,CGP,HS6,030355,2019
0025,EURO AREA,70186,0,0,43473,16808,43473,16808,03,CGP,HS6,030355,2019
0025,EURO AREA,53765,0,0,40150,27501,40150,27501,04,CGP,HS6,030355,2019
0025,EURO AREA,46003,0,0,38337,21103,38337,21103,05,CGP,HS6,030355,2019
0025,EURO AREA,64781,0,0,41855,15701,41855,15701,06,CGP,HS6,030355,2019
0025,EURO AREA,31205,0,0,19732,9187,19732,9187,07,CGP,HS6,030355,2019
0025,EURO AREA,52325,0,0,41461,21399,41461,21399,08,CGP,HS6,030355,2019
0025,EURO AREA,73581,0,0,22437,12561,22437,12561,09,CGP,HS6,030355,2019
0025,EURO AREA,53517,0,0,38754,17792,38754,17792,10,CGP,HS6,030355,2019
0025,EURO AREA,33226,0,0,20788,9091,20788,9091,11,CGP,HS6,030355,2019
0025,EURO AREA,60940,0,0,55257,26087,55257,26087,12,CGP,HS6,030355,2019
0025,EURO AREA,7603,0,0,7603,542,7603,542,04,CGP,HS6,030357,2019
0025,EURO AREA,9665,0,0,9665,687,9665,687,05,CGP,HS6,030357,2019
0025,EURO AREA,8068,0,0,8068,681,8068,681,06,CGP,HS6,030357,2019
0025,EURO AREA,19158,0,0,19158,1699,19158,1699,07,CGP,HS6,030357,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030357,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030357,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030357,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030357,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030357,2019
0025,EURO AREA,6900,0,0,6900,3488,6900,3488,06,CGP,HS6,030359,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030359,2019
0025,EURO AREA,2877,0,0,2877,1052,2877,1052,08,CGP,HS6,030359,2019
0025,EURO AREA,2072,0,0,2072,1980,2072,1980,09,CGP,HS6,030359,2019
0025,EURO AREA,15302,0,0,15302,8487,15302,8487,10,CGP,HS6,030359,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030359,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030359,2019
0025,EURO AREA,19043,0,0,19043,4728,19043,4728,03,CGP,HS6,030363,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030363,2019
0025,EURO AREA,72764,0,0,72764,28669,72764,28669,05,CGP,HS6,030363,2019
0025,EURO AREA,8518,0,0,8518,2287,8518,2287,06,CGP,HS6,030363,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030363,2019
0025,EURO AREA,119295,0,0,119295,47002,119295,47002,08,CGP,HS6,030363,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030363,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030363,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030363,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030363,2019
0025,EURO AREA,114261,0,0,114261,26569,114261,26569,02,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,03,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030364,2019
0025,EURO AREA,105622,0,0,105622,53932,105622,53932,09,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030364,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030364,2019
0025,EURO AREA,3796,0,0,3796,579,3796,579,11,CGP,HS6,030381,2019
0025,EURO AREA,2391,0,0,2391,430,2391,430,12,CGP,HS6,030381,2019
0025,EURO AREA,1368712,0,0,1368712,57409,1368712,57409,05,CGP,HS6,030383,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030383,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030383,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030383,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030383,2019
0025,EURO AREA,688894,0,0,688894,31756,688894,31756,10,CGP,HS6,030383,2019
0025,EURO AREA,405514,0,0,405514,18500,405514,18500,11,CGP,HS6,030383,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030383,2019
0025,EURO AREA,150755,54520,7330,96235,14518,96235,14518,01,CGP,HS6,030384,2019
0025,EURO AREA,137694,52605,6983,85089,11856,85089,11856,02,CGP,HS6,030384,2019
0025,EURO AREA,184810,72848,9307,111962,19795,111962,19795,03,CGP,HS6,030384,2019
0025,EURO AREA,258991,80168,9795,178823,26808,178823,26808,04,CGP,HS6,030384,2019
0025,EURO AREA,82725,82725,10800,0,0,0,0,05,CGP,HS6,030384,2019
0025,EURO AREA,180886,103472,13338,77414,12288,77414,12288,06,CGP,HS6,030384,2019
0025,EURO AREA,191316,103433,12753,87883,12444,87883,12444,07,CGP,HS6,030384,2019
0025,EURO AREA,94096,94096,12520,0,0,0,0,08,CGP,HS6,030384,2019
0025,EURO AREA,110605,110605,15198,0,0,0,0,09,CGP,HS6,030384,2019
0025,EURO AREA,168701,126332,16444,42369,10083,42369,10083,10,CGP,HS6,030384,2019
0025,EURO AREA,223097,98910,12567,124187,21360,124187,21360,11,CGP,HS6,030384,2019
0025,EURO AREA,233509,137537,17121,95972,14784,95972,14784,12,CGP,HS6,030384,2019
0025,EURO AREA,304453,0,0,304453,24733,304453,24733,01,CGP,HS6,030389,2019
0025,EURO AREA,308179,0,0,308179,22833,308179,22833,02,CGP,HS6,030389,2019
0025,EURO AREA,14908,0,0,14908,7938,14908,7938,03,CGP,HS6,030389,2019
0025,EURO AREA,51059,0,0,51059,12646,51059,12646,04,CGP,HS6,030389,2019
0025,EURO AREA,17462,6070,149,11392,2554,11392,2554,05,CGP,HS6,030389,2019
0025,EURO AREA,68394,2807,250,65587,17596,65587,17596,06,CGP,HS6,030389,2019
0025,EURO AREA,20394,12017,1080,8377,2257,8377,2257,07,CGP,HS6,030389,2019
0025,EURO AREA,16858,10273,724,6585,1863,6585,1863,08,CGP,HS6,030389,2019
0025,EURO AREA,19089,16341,1572,2748,609,2748,609,09,CGP,HS6,030389,2019
0025,EURO AREA,2230,0,0,2230,475,2230,475,10,CGP,HS6,030389,2019
0025,EURO AREA,108358,0,0,72813,21556,72813,21556,11,CGP,HS6,030389,2019
0025,EURO AREA,6855,0,0,6855,1707,6855,1707,12,CGP,HS6,030389,2019
0025,EURO AREA,146677,0,0,146677,6272,146677,6272,01,CGP,HS6,030399,2019
0025,EURO AREA,0,0,0,0,0,0,0,02,CGP,HS6,030399,2019
0025,EURO AREA,120519,0,0,120519,19530,120519,19530,03,CGP,HS6,030399,2019
0025,EURO AREA,3018,3018,167,0,0,0,0,04,CGP,HS6,030399,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030399,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030399,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030399,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030399,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030399,2019
0025,EURO AREA,153968,0,0,153968,22813,153968,22813,10,CGP,HS6,030399,2019
0025,EURO AREA,285089,0,0,285089,36011,285089,36011,11,CGP,HS6,030399,2019
0025,EURO AREA,5592,0,0,5592,888,5592,888,12,CGP,HS6,030399,2019
0025,EURO AREA,3144,0,0,3144,844,3144,844,06,CGP,HS6,030391,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030391,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030391,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030391,2019
0025,EURO AREA,4952,0,0,4952,85,4952,85,10,CGP,HS6,030391,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030391,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030391,2019
0025,EURO AREA,12620,12620,1415,0,0,0,0,06,CGP,HS6,030439,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030439,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030439,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030439,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030439,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030439,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030439,2019
0025,EURO AREA,6888766,6888766,580709,0,0,0,0,01,CGP,HS6,030441,2019
0025,EURO AREA,33325,33325,2622,0,0,0,0,01,CGP,HS6,030442,2019
0025,EURO AREA,56703,56703,4628,0,0,0,0,02,CGP,HS6,030442,2019
0025,EURO AREA,37817,37817,3538,0,0,0,0,03,CGP,HS6,030442,2019
0025,EURO AREA,6795,6795,1200,0,0,0,0,04,CGP,HS6,030442,2019
0025,EURO AREA,4604,4604,820,0,0,0,0,05,CGP,HS6,030442,2019
0025,EURO AREA,4112,4112,730,0,0,0,0,06,CGP,HS6,030442,2019
0025,EURO AREA,40908,40908,5320,0,0,0,0,07,CGP,HS6,030442,2019
0025,EURO AREA,20093,20093,2095,0,0,0,0,08,CGP,HS6,030442,2019
0025,EURO AREA,11298,11298,2001,0,0,0,0,09,CGP,HS6,030442,2019
0025,EURO AREA,17064,17064,2405,0,0,0,0,10,CGP,HS6,030442,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030442,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030442,2019
0025,EURO AREA,6148780,6148780,551026,0,0,0,0,02,CGP,HS6,030441,2019
0025,EURO AREA,7212253,7212253,643998,0,0,0,0,03,CGP,HS6,030441,2019
0025,EURO AREA,7989005,7989005,689431,0,0,0,0,04,CGP,HS6,030441,2019
0025,EURO AREA,8374112,8374112,718194,0,0,0,0,05,CGP,HS6,030441,2019
0025,EURO AREA,6246590,6246590,532335,0,0,0,0,06,CGP,HS6,030441,2019
0025,EURO AREA,6017720,6017720,516028,0,0,0,0,07,CGP,HS6,030441,2019
0025,EURO AREA,7720348,7720348,705361,0,0,0,0,08,CGP,HS6,030441,2019
0025,EURO AREA,8956144,8956144,846426,0,0,0,0,09,CGP,HS6,030441,2019
0025,EURO AREA,9515175,9454726,898267,60449,9016,60449,9016,10,CGP,HS6,030441,2019
0025,EURO AREA,8957587,8957587,921534,0,0,0,0,11,CGP,HS6,030441,2019
0025,EURO AREA,6536787,6536787,635067,0,0,0,0,12,CGP,HS6,030441,2019
0025,EURO AREA,46881,46881,6005,0,0,0,0,01,CGP,HS6,030443,2019
0025,EURO AREA,34798,34798,3584,0,0,0,0,02,CGP,HS6,030443,2019
0025,EURO AREA,35358,35358,3631,0,0,0,0,03,CGP,HS6,030443,2019
0025,EURO AREA,21844,21844,2167,0,0,0,0,04,CGP,HS6,030443,2019
0025,EURO AREA,13041,13041,1285,0,0,0,0,05,CGP,HS6,030443,2019
0025,EURO AREA,17242,17242,1832,0,0,0,0,06,CGP,HS6,030443,2019
0025,EURO AREA,9685,9685,1007,0,0,0,0,07,CGP,HS6,030443,2019
0025,EURO AREA,15935,15935,1747,0,0,0,0,08,CGP,HS6,030443,2019
0025,EURO AREA,25980,25980,2520,0,0,0,0,09,CGP,HS6,030443,2019
0025,EURO AREA,20841,20841,1972,0,0,0,0,10,CGP,HS6,030443,2019
0025,EURO AREA,35727,35727,3447,0,0,0,0,11,CGP,HS6,030443,2019
0025,EURO AREA,52475,52475,4676,0,0,0,0,12,CGP,HS6,030443,2019
0025,EURO AREA,5921,5921,300,0,0,0,0,02,CGP,HS6,030444,2019
0025,EURO AREA,7140,0,0,7140,691,7140,691,03,CGP,HS6,030444,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030444,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030444,2019
0025,EURO AREA,3686,3686,175,0,0,0,0,06,CGP,HS6,030444,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030444,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030444,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030444,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030444,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030444,2019
0025,EURO AREA,9864,9864,473,0,0,0,0,12,CGP,HS6,030444,2019
0025,EURO AREA,20699,20699,1130,0,0,0,0,01,CGP,HS6,030449,2019
0025,EURO AREA,25875,25875,1258,0,0,0,0,02,CGP,HS6,030449,2019
0025,EURO AREA,32177,32177,1407,0,0,0,0,03,CGP,HS6,030449,2019
0025,EURO AREA,17792,17792,903,0,0,0,0,04,CGP,HS6,030449,2019
0025,EURO AREA,33777,33777,1618,0,0,0,0,05,CGP,HS6,030449,2019
0025,EURO AREA,24355,24355,1185,0,0,0,0,06,CGP,HS6,030449,2019
0025,EURO AREA,31871,31871,1623,0,0,0,0,07,CGP,HS6,030449,2019
0025,EURO AREA,31412,31412,1669,0,0,0,0,08,CGP,HS6,030449,2019
0025,EURO AREA,22245,22245,1262,0,0,0,0,09,CGP,HS6,030449,2019
0025,EURO AREA,29866,29866,1626,0,0,0,0,10,CGP,HS6,030449,2019
0025,EURO AREA,50926,50926,2684,0,0,0,0,11,CGP,HS6,030449,2019
0025,EURO AREA,40070,40070,2094,0,0,0,0,12,CGP,HS6,030449,2019
0025,EURO AREA,24800,0,0,24800,2222,24800,2222,03,CGP,HS6,030452,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030452,2019
0025,EURO AREA,2372,2372,1,0,0,0,0,05,CGP,HS6,030452,2019
0025,EURO AREA,5382,5382,2,0,0,0,0,06,CGP,HS6,030452,2019
0025,EURO AREA,7828,7828,196,0,0,0,0,07,CGP,HS6,030452,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030452,2019
0025,EURO AREA,4880,4880,475,0,0,0,0,09,CGP,HS6,030452,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030452,2019
0025,EURO AREA,12301,12301,1144,0,0,0,0,11,CGP,HS6,030452,2019
0025,EURO AREA,7493,7493,572,0,0,0,0,12,CGP,HS6,030452,2019
0025,EURO AREA,3824,3824,1480,0,0,0,0,03,CGP,HS6,030453,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030453,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030453,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030453,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030453,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030453,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030453,2019
0025,EURO AREA,7571,7571,2018,0,0,0,0,10,CGP,HS6,030453,2019
0025,EURO AREA,6546,6546,1940,0,0,0,0,11,CGP,HS6,030453,2019
0025,EURO AREA,45294,0,0,45294,5245,45294,5245,12,CGP,HS6,030453,2019
0025,EURO AREA,8151,8151,676,0,0,0,0,01,CGP,HS6,030459,2019
0025,EURO AREA,5038,5038,433,0,0,0,0,02,CGP,HS6,030459,2019
0025,EURO AREA,0,0,0,0,0,0,0,03,CGP,HS6,030459,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030459,2019
0025,EURO AREA,5131,5131,568,0,0,0,0,05,CGP,HS6,030459,2019
0025,EURO AREA,9091,9091,788,0,0,0,0,06,CGP,HS6,030459,2019
0025,EURO AREA,24455,24455,1664,0,0,0,0,07,CGP,HS6,030459,2019
0025,EURO AREA,40037,40037,3028,0,0,0,0,08,CGP,HS6,030459,2019
0025,EURO AREA,7426,7426,442,0,0,0,0,09,CGP,HS6,030459,2019
0025,EURO AREA,8561,8561,500,0,0,0,0,10,CGP,HS6,030459,2019
0025,EURO AREA,15523,15523,1378,0,0,0,0,11,CGP,HS6,030459,2019
0025,EURO AREA,82609,0,0,82609,14709,82609,14709,12,CGP,HS6,030459,2019
0025,EURO AREA,4263,0,0,4263,620,4263,620,01,CGP,HS6,030463,2019
0025,EURO AREA,0,0,0,0,0,0,0,02,CGP,HS6,030463,2019
0025,EURO AREA,7043,0,0,7043,1100,7043,1100,03,CGP,HS6,030463,2019
0025,EURO AREA,4256,0,0,4256,626,4256,626,04,CGP,HS6,030463,2019
0025,EURO AREA,4220,0,0,4220,618,4220,618,05,CGP,HS6,030463,2019
0025,EURO AREA,4239,0,0,4239,613,4239,613,06,CGP,HS6,030463,2019
0025,EURO AREA,5950,0,0,5950,901,5950,901,07,CGP,HS6,030463,2019
0025,EURO AREA,3131,0,0,3131,472,3131,472,08,CGP,HS6,030463,2019
0025,EURO AREA,5581,0,0,5581,812,5581,812,09,CGP,HS6,030463,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030463,2019
0025,EURO AREA,4903,0,0,4903,750,4903,750,11,CGP,HS6,030463,2019
0025,EURO AREA,6149,0,0,6149,946,6149,946,12,CGP,HS6,030463,2019
0025,EURO AREA,44004,0,0,44004,4879,44004,4879,01,CGP,HS6,030471,2019
0025,EURO AREA,195075,0,0,195075,22640,195075,22640,02,CGP,HS6,030471,2019
0025,EURO AREA,197840,0,0,197840,21047,197840,21047,03,CGP,HS6,030471,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030471,2019
0025,EURO AREA,241714,0,0,241714,26312,241714,26312,05,CGP,HS6,030471,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030471,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030471,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030471,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030471,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030471,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030471,2019
0025,EURO AREA,213840,0,0,213840,22045,213840,22045,12,CGP,HS6,030471,2019
0025,EURO AREA,13500,0,0,13500,2688,13500,2688,01,CGP,HS6,030473,2019
0025,EURO AREA,114750,0,0,114750,22907,114750,22907,02,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,03,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030473,2019
0025,EURO AREA,123075,0,0,123075,23525,123075,23525,05,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030473,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030473,2019
0025,EURO AREA,16844,0,0,16844,8422,16844,8422,05,CGP,HS6,030474,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030474,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030474,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030474,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030474,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030474,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030474,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030474,2019
0025,EURO AREA,3648,0,0,3648,1005,3648,1005,03,CGP,HS6,030479,2019
0025,EURO AREA,2898,0,0,2898,626,2898,626,04,CGP,HS6,030479,2019
0025,EURO AREA,5567,0,0,5567,1375,5567,1375,05,CGP,HS6,030479,2019
0025,EURO AREA,2886,0,0,2886,613,2886,613,06,CGP,HS6,030479,2019
0025,EURO AREA,2706,0,0,2706,757,2706,757,07,CGP,HS6,030479,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030479,2019
0025,EURO AREA,3800,0,0,3800,812,3800,812,09,CGP,HS6,030479,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030479,2019
0025,EURO AREA,3338,0,0,3338,700,3338,700,11,CGP,HS6,030479,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030479,2019
0025,EURO AREA,14384,0,0,14384,4018,14384,4018,01,CGP,HS6,030481,2019
0025,EURO AREA,4502,0,0,4502,1238,4502,1238,02,CGP,HS6,030481,2019
0025,EURO AREA,504046,0,0,504046,37252,504046,37252,03,CGP,HS6,030481,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030481,2019
0025,EURO AREA,28347,0,0,28347,7443,28347,7443,05,CGP,HS6,030481,2019
0025,EURO AREA,143608,0,0,143608,17942,143608,17942,06,CGP,HS6,030481,2019
0025,EURO AREA,4057,0,0,4057,1735,4057,1735,07,CGP,HS6,030481,2019
0025,EURO AREA,16736,5587,526,11149,2286,11149,2286,08,CGP,HS6,030481,2019
0025,EURO AREA,1028944,31880,1664,997064,81637,997064,81637,09,CGP,HS6,030481,2019
0025,EURO AREA,1892320,43676,3493,1848644,152288,1848644,152288,10,CGP,HS6,030481,2019
0025,EURO AREA,1779000,0,0,1779000,170284,1779000,170284,11,CGP,HS6,030481,2019
0025,EURO AREA,1797702,18980,1675,1778722,157870,1778722,157870,12,CGP,HS6,030481,2019
0025,EURO AREA,30231,0,0,30231,3362,30231,3362,01,CGP,HS6,030484,2019
0025,EURO AREA,0,0,0,0,0,0,0,02,CGP,HS6,030484,2019
0025,EURO AREA,3157,0,0,3157,389,3157,389,03,CGP,HS6,030484,2019
0025,EURO AREA,6306,0,0,6306,596,6306,596,04,CGP,HS6,030484,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030484,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030484,2019
0025,EURO AREA,44751,0,0,44751,4498,44751,4498,07,CGP,HS6,030484,2019
0025,EURO AREA,77961,0,0,77961,8701,77961,8701,08,CGP,HS6,030484,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030484,2019
0025,EURO AREA,55747,0,0,55747,5605,55747,5605,10,CGP,HS6,030484,2019
0025,EURO AREA,12853,0,0,12853,1358,12853,1358,11,CGP,HS6,030484,2019
0025,EURO AREA,191071,0,0,191071,17859,191071,17859,12,CGP,HS6,030484,2019
0025,EURO AREA,17809,11229,1176,6580,1135,6580,1135,01,CGP,HS6,030483,2019
0025,EURO AREA,299242,21491,2292,277751,41922,277751,41922,02,CGP,HS6,030483,2019
0025,EURO AREA,657807,21160,2251,636647,133254,636647,133254,03,CGP,HS6,030483,2019
0025,EURO AREA,148371,7706,765,140665,20760,140665,20760,04,CGP,HS6,030483,2019
0025,EURO AREA,431600,5022,495,426578,56395,426578,56395,05,CGP,HS6,030483,2019
0025,EURO AREA,245848,6161,640,239687,38663,239687,38663,06,CGP,HS6,030483,2019
0025,EURO AREA,5739,5739,596,0,0,0,0,07,CGP,HS6,030483,2019
0025,EURO AREA,672887,13133,1467,659754,141649,659754,141649,08,CGP,HS6,030483,2019
0025,EURO AREA,457346,17178,1910,440168,66552,440168,66552,09,CGP,HS6,030483,2019
0025,EURO AREA,538471,12845,1297,525626,115854,525626,115854,10,CGP,HS6,030483,2019
0025,EURO AREA,45203,17665,1843,27538,3429,27538,3429,11,CGP,HS6,030483,2019
0025,EURO AREA,71920,31541,3397,40379,5678,40379,5678,12,CGP,HS6,030483,2019
0025,EURO AREA,87675,87675,3293,0,0,0,0,12,CGP,HS6,030485,2019
0025,EURO AREA,3931,0,0,3931,1100,3931,1100,09,CGP,HS6,030488,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030488,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030488,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030488,2019
0025,EURO AREA,99401,0,0,63632,7824,63632,7824,01,CGP,HS6,030489,2019
0025,EURO AREA,190737,0,0,174955,19538,174955,19538,02,CGP,HS6,030489,2019
0025,EURO AREA,178064,0,0,162660,18480,162660,18480,03,CGP,HS6,030489,2019
0025,EURO AREA,85889,0,0,85889,13590,85889,13590,04,CGP,HS6,030489,2019
0025,EURO AREA,53961,0,0,51769,7261,51769,7261,05,CGP,HS6,030489,2019
0025,EURO AREA,133141,0,0,133141,17053,133141,17053,06,CGP,HS6,030489,2019
0025,EURO AREA,54825,0,0,54825,5953,54825,5953,07,CGP,HS6,030489,2019
0025,EURO AREA,92645,0,0,90511,10289,90511,10289,08,CGP,HS6,030489,2019
0025,EURO AREA,87956,0,0,87956,15104,87956,15104,09,CGP,HS6,030489,2019
0025,EURO AREA,193246,0,0,193246,21119,193246,21119,10,CGP,HS6,030489,2019
0025,EURO AREA,33728,0,0,24737,4469,24737,4469,11,CGP,HS6,030489,2019
0025,EURO AREA,19489,0,0,19489,2523,19489,2523,12,CGP,HS6,030489,2019
0025,EURO AREA,70553,0,0,70553,13771,70553,13771,02,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,03,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030495,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030495,2019
